OverallQual,GrLivArea,GarageCars,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,SalePrice
4,1092,1,546,546,1,6,1973,1973,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,2STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,BLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,83500
5,1284,1,720,720,1,5,1947,1950,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,LWQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,110000
8,1601,2,1581,1601,2,6,2001,2002,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,272000
4,1029,1,1029,1029,1,5,1961,1961,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,FEEDR,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKCMN,TA,FA,CBLOCK,TA,TA,MN,REC,UNF,GASA,GD,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,118500
5,1271,1,720,720,2,7,1948,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,GD,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,135000
6,1395,2,723,735,1,6,1972,1972,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,GD,NO,BLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,162000
3,864,1,864,864,1,5,1914,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,FA,BRKTIL,TA,FA,NO,REC,UNF,GASA,TA,N,FUSEF,TA,TYP,NAN,DETCHD,UNF,TA,FA,Y,WD,NORMAL,58500
4,864,2,864,864,1,4,1951,1951,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,LWQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,141000
6,1523,2,1193,1523,2,7,1976,1976,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,GD,TA,NO,ALQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,FIN,TA,TA,Y,COD,ABNORML,180000
6,1724,2,1680,1724,1,7,1967,1976,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,GD,TA,AV,ALQ,UNF,GASA,FA,Y,SBRKR,TA,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,197900
6,1604,2,926,926,2,7,1997,1998,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,TA,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,181000
5,1144,2,1144,1144,1,6,1961,1961,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,REC,UNF,GASA,GD,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,139950
6,1635,1,485,1001,1,5,1910,2003,RM,PAVE,REG,LVL,ALLPUB,CORNER,GTL,FEEDR,NORM,1FAM,1.5FIN,HIP,COMPSHG,NAN,TA,GD,CBLOCK,TA,FA,NO,UNF,UNF,GASA,GD,Y,SBRKR,GD,TYP,NAN,ATTCHD,UNF,FA,TA,Y,WD,NORMAL,117000
9,1922,3,1922,1922,2,8,2005,2006,RL,PAVE,IR1,HLS,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,STONE,GD,TA,PCONC,EX,TA,GD,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,377426
4,960,1,648,960,0,3,1965,2001,RL,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,NAN,TA,GD,CBLOCK,TA,GD,AV,GLQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,145000
6,1328,2,1328,1328,1,6,1963,1963,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,FEEDR,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,ALQ,REC,GASA,TA,Y,SBRKR,TA,TYP,GD,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,143000
5,1073,1,1073,1073,1,4,1921,1968,RL,PAVE,REG,LVL,ALLPUB,CORNER,SEV,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,TA,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,ABNORML,108480
4,864,2,864,864,1,4,1971,1971,RL,PAVE,REG,LVL,ALLPUB,FR2,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,ALQ,LWQ,GASA,GD,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,ABNORML,97000
9,1709,2,1698,1709,2,5,1999,2000,FV,PAVE,IR1,LVL,ALLPUB,CULDSAC,GTL,NORM,NORM,TWNHSE,1STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,EX,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,FIN,TA,TA,Y,CWD,ABNORML,328900
7,1414,2,1375,1414,2,6,2004,2004,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,178740
6,1141,2,1141,1141,1,6,2005,2005,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,RRAE,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,ABNORML,142500
6,1176,2,816,816,1,6,1934,1950,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,PCONC,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,WD,NORMAL,114500
7,1632,2,935,955,2,8,1998,1998,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,HIP,COMPSHG,NAN,TA,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,GD,Y,SBRKR,TA,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,176500
6,1682,2,804,804,2,7,1998,1998,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,TA,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,200500
7,1654,3,1654,1654,2,6,2002,2002,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,STONE,GD,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,230000
5,1224,2,1086,1224,0,6,1979,1979,RL,PAVE,REG,BNK,ALLPUB,INSIDE,GTL,FEEDR,NORM,DUPLEX,SFOYER,GABLE,COMPSHG,STONE,TA,TA,CBLOCK,GD,TA,AV,GLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,TA,DETCHD,UNF,TA,TA,Y,WD,ALLOCA,153337
4,1040,2,0,1040,1,4,1950,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,SLAB,NAN,NAN,NAN,NAN,NAN,GASA,TA,Y,FUSEA,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,109900
5,1687,2,747,1687,1,7,1948,1950,RL,PAVE,IR1,BNK,ALLPUB,INSIDE,SEV,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,AV,BLQ,REC,GASA,TA,Y,SBRKR,TA,MIN1,TA,DETCHD,UNF,TA,TA,N,WD,NORMAL,160000
5,1063,1,1056,1063,1,6,1954,1954,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,STONE,TA,TA,CBLOCK,TA,TA,NO,REC,LWQ,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,128000
6,1494,2,1479,1494,2,6,1997,1997,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,GD,PCONC,GD,TA,GD,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,217000
8,2898,2,1565,2898,2,10,1976,1976,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,HIP,WDSHAKE,NAN,GD,TA,CBLOCK,GD,TA,AV,ALQ,LWQ,GASA,TA,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,COD,ABNORML,287000
7,1432,2,716,716,2,6,2004,2005,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,188500
7,1710,2,856,856,2,8,2003,2003,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,208500
8,3112,2,1360,1360,2,8,1918,1990,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,ARTERY,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,GD,PCONC,TA,TA,NO,GLQ,LWQ,GASA,GD,Y,SBRKR,GD,TYP,EX,DETCHD,UNF,TA,TA,Y,WD,ABNORML,235000
4,630,1,630,630,1,3,1970,1970,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,SFOYER,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,AV,GLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,80000
9,1752,2,1752,1752,2,6,2005,2005,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,HIP,COMPSHG,BRKFACE,EX,TA,PCONC,EX,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,EX,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,319900
6,1661,1,992,1661,1,8,1955,1996,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,HIP,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,AV,BLQ,UNF,GASA,GD,Y,SBRKR,GD,TYP,TA,BUILTIN,RFN,TA,TA,Y,WD,NORMAL,165500
5,816,1,816,816,1,5,1982,2008,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,GD,GD,CBLOCK,TA,TA,NO,ALQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,EX,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,130500
7,1509,2,783,807,2,8,2003,2003,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,180000
8,1563,3,1563,1563,2,6,2007,2007,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,STONE,TA,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,245000
5,864,1,864,864,1,5,1972,1972,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,NAN,TA,GD,CBLOCK,TA,TA,MN,REC,UNF,GASA,EX,Y,SBRKR,TA,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,128500
5,886,1,190,886,1,4,1938,1996,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,ARTERY,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,FA,TA,NO,UNF,UNF,GASA,GD,Y,FUSEA,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,91300
8,2872,2,1683,2129,2,9,1992,2000,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,HIP,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NO,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,285000
8,2198,3,1145,1145,2,9,2000,2000,RL,PAVE,IR1,LVL,ALLPUB,FR2,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,250000
7,1506,2,1362,1506,2,6,2005,2005,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,1STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,GD,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,213490
6,1700,2,1682,1700,2,7,2003,2003,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,AV,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,200000
8,2358,0,684,938,2,8,1872,1987,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,GD,BRKTIL,TA,FA,NO,LWQ,UNF,OTHW,FA,N,SBRKR,TA,TYP,NAN,NAN,NAN,NAN,NAN,Y,WD,NORMAL,122000
5,892,1,892,892,1,5,1967,1967,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,BLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,100000
6,1845,2,1055,1055,2,8,1992,1992,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,189000
9,1842,3,1842,1842,0,5,1981,1987,RL,PAVE,IR1,LOW,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,WDSHNGL,NAN,GD,TA,CBLOCK,EX,TA,GD,GLQ,UNF,GASA,GD,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,385000
5,1072,2,547,1072,1,5,2005,2005,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,TWNHSE,SLVL,GABLE,COMPSHG,BRKFACE,TA,TA,PCONC,GD,TA,GD,GLQ,UNF,GASA,GD,Y,SBRKR,TA,TYP,NAN,BASMENT,FIN,TA,TA,Y,WD,NORMAL,145000
6,1068,1,1059,1068,1,6,1963,2003,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,GLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,154500
5,1750,1,636,1089,1,8,1880,1991,RM,PAVE,REG,LVL,ALLPUB,CORNER,GTL,ARTERY,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,FA,FA,NO,UNF,UNF,GASA,TA,Y,FUSEA,EX,TYP,NAN,DETCHD,UNF,FA,PO,N,WD,ABNORML,124000
7,1902,2,1902,1902,2,7,1959,2002,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,POSA,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,GD,GD,PCONC,GD,TA,AV,GLQ,UNF,GASA,TA,Y,SBRKR,EX,TYP,TA,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,335000
4,1225,0,950,1225,1,6,1959,1959,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,ALQ,UNF,GASA,FA,Y,SBRKR,TA,TYP,NAN,NAN,NAN,NAN,NAN,Y,WD,NORMAL,128950
7,1775,2,740,1006,2,7,1993,1993,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,NO,ALQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,TA,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,213000
4,924,1,672,672,1,5,1941,1950,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,2FMCON,1.5FIN,GABLE,COMPSHG,NAN,TA,FA,BRKTIL,GD,TA,NO,BLQ,UNF,GRAV,FA,N,FUSEA,FA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,80000
5,1144,1,1144,1144,1,6,1959,1959,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,BRKFACE,TA,GD,CBLOCK,TA,TA,AV,ALQ,BLQ,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,143000
5,1644,1,728,888,1,7,1942,1995,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,ARTERY,NORM,1FAM,2STORY,GABLE,COMPSHG,STONE,TA,TA,CBLOCK,TA,TA,NO,LWQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,146500
8,1836,3,1836,1836,2,7,2004,2005,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,STONE,GD,TA,PCONC,EX,TA,MN,GLQ,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,FIN,TA,TA,Y,WD,NORMAL,280000
7,1725,2,539,1040,2,6,1979,1979,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,GLQ,REC,GASA,TA,Y,SBRKR,TA,TYP,TA,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,197000
7,1294,2,1286,1294,2,6,2006,2006,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,GD,AV,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,GD,ATTCHD,RFN,TA,TA,Y,NEW,PARTIAL,193879
8,1590,2,768,786,2,6,2008,2008,FV,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,NAN,GD,TA,PCONC,GD,TA,NO,UNF,UNF,GASA,EX,Y,SBRKR,GD,TYP,NAN,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,210000
6,1125,1,1041,1125,1,6,1976,1976,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,AV,ALQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,FA,DETCHD,UNF,TA,TA,Y,WD,ABNORML,125000
5,1086,2,1024,1086,1,6,1966,1966,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,AV,ALQ,BLQ,GASA,TA,Y,SBRKR,TA,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,159950
6,972,1,972,972,1,5,1948,2002,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,GD,CBLOCK,TA,TA,NO,ALQ,UNF,GASA,EX,Y,SBRKR,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,WD,NORMAL,132000
6,1635,2,1065,915,1,6,1923,1950,RL,PAVE,IR1,BNK,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,TA,BRKTIL,GD,TA,NO,REC,UNF,GASA,EX,Y,FUSEA,TA,TYP,GD,DETCHD,UNF,TA,TA,Y,WD,NORMAL,210000
5,985,1,985,985,2,6,1977,1977,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,SLVL,GABLE,COMPSHG,BRKFACE,GD,TA,CBLOCK,GD,GD,AV,GLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,149900
8,2098,3,1030,1038,2,8,2005,2005,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,2STORY,GABLE,COMPSHG,BRKFACE,GD,TA,PCONC,GD,TA,MN,UNF,UNF,GASA,GD,Y,SBRKR,EX,TYP,GD,ATTCHD,RFN,TA,TA,Y,WD,NORMAL,275500
5,924,1,924,924,1,5,1975,1975,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,110000
5,968,2,968,968,1,5,1923,2006,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,GD,TA,CBLOCK,TA,TA,NO,UNF,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,FA,TA,N,WD,NORMAL,100000
4,858,0,858,858,1,5,1971,1971,RL,PAVE,IR1,LVL,ALLPUB,CORNER,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,TA,TA,NO,BLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,NAN,NAN,NAN,NAN,Y,WD,NORMAL,88000
6,1054,2,1054,1054,1,6,1969,1969,RL,PAVE,REG,LVL,ALLPUB,FR2,GTL,NORM,NORM,1FAM,1STORY,GABLE,COMPSHG,NAN,TA,TA,CBLOCK,GD,TA,NO,ALQ,LWQ,GASA,GD,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,151000
5,1048,1,1048,1048,1,6,1956,1956,RL,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1STORY,HIP,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,BLQ,UNF,GASA,TA,Y,SBRKR,TA,TYP,NAN,ATTCHD,UNF,TA,TA,Y,WD,NORMAL,135000
5,1728,1,1728,1728,2,10,1964,1964,RL,PAVE,IR1,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,DUPLEX,1STORY,GABLE,COMPSHG,BRKFACE,TA,TA,CBLOCK,TA,TA,NO,GLQ,REC,GASA,TA,Y,SBRKR,TA,TYP,NAN,DETCHD,UNF,TA,TA,Y,WD,NORMAL,119000
6,1310,1,617,865,2,6,1924,1950,RL,PAVE,REG,LVL,ALLPUB,CORNER,GTL,ARTERY,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,GD,BRKTIL,FA,TA,NO,LWQ,UNF,GASA,GD,Y,SBRKR,TA,MIN1,NAN,ATTCHD,UNF,TA,TA,Y,COD,NORMAL,112000
4,1154,1,796,796,1,7,1922,2007,RM,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,NORM,NORM,1FAM,1.5FIN,GABLE,COMPSHG,NAN,TA,GD,BRKTIL,TA,TA,NO,BLQ,UNF,GASA,GD,Y,SBRKR,GD,TYP,NAN,DETCHD,UNF,TA,TA,N,WD,NORMAL,125500
